8778
1	21427206	31	0	33	4320	135.7	4320
1	21427274	4	0	28	4320	342	4320
1	21427276	4	0	28	4320	134	4320
1	21427280	4	0	26	4320	250	4320
1	21427487	4	0	14	4320	2	4320
1	21427701	4	0	1000	1440	520	1440
1	21427755	4	0	28	4320	18	4320
1	21427758	4	0	33	4320	126	4320
1	21427902	4	0	4	1440	3	1440
1	21427927	4	0	34	1440	10.7	1440
1	21428092	4	0	7	4320	118.8	4320
1	21428147	16	0	16	1440	10	1440
1	21428161	16	0	34	1440	0.1	1440
1	21428212	16	0	1000	1440	68.2	1440
1	21428217	16	0	16	1440	7.8	1440
1	21428221	16	0	16	1440	115.6	1440
1	21428286	16	0	1000	1440	7.4	1440
1	21428287	16	0	1000	1440	1.3	1440
1	21428311	16	0	16	1440	0.1	1440
1	21428332	16	0	28	1440	0.2	1440
1	21428339	16	0	28	1440	59.5	1440
1	21428346	16	0	43	1440	0.1	1440
1	21428600	7	0	4	4320	121	4320
1	21428601	7	0	14	4320	126.9	4320
1	21428622	7	0	20	4320	114	4320
1	21428628	7	0	1000	4320	134	4320
1	21428679	7	0	33	4320	54.5	4320
1	21428706	7	0	19	4320	110	4320
1	21429078	4	0	45	1440	1146	1440
1	21429080	4	0	4	1440	100	1440
1	21429119	16	0	33	1440	6	1440
1	21429161	16	0	1000	1440	11.3	1440
1	21429245	16	0	1	1440	0.1	1440
1	21429258	16	0	3	1440	39.2	1440
1	21429259	16	0	9	1440	3.2	1440
1	21429266	16	0	14	1440	0.1	1440
1	21429284	16	0	34	1440	33	1440
1	21429443	7	0	14	4320	280	4320
1	21429452	16	0	1000	1440	5.1	1440
1	21429462	16	0	28	1440	224.3	1440
1	21429469	16	0	16	1440	1.4	1440
1	21429471	16	0	4	1440	0.2	1440
1	21429472	16	0	43	1440	79.5	1440
1	21429478	16	0	16	1440	0.1	1440
1	21429482	16	0	1000	1440	9.8	1440
1	21429485	16	0	27	1440	2	1440
1	21429559	14	0	7	4320	6.3	4320
1	21429592	16	0	10	1440	12	1440
1	21429614	16	0	1000	1440	3.8	1440
1	21430038	16	0	4	1440	8.4	1440
1	21430041	16	0	4	1440	0.8	1440
1	21430069	16	0	1000	1440	1.3	1440
1	21430072	16	0	4	1440	0.7	1440
1	21430079	16	0	4	1440	2.5	1440
1	21430080	16	0	4	1440	0.6	1440
1	21430231	16	0	4	1440	0.8	1440
1	21430242	16	0	1000	1440	1.4	1440
1	21430334	16	0	4	1440	0.9	1440
1	21430335	16	0	4	1440	0.7	1440
1	21430597	16	0	16	1440	23.6	1440
1	21430605	16	0	29	1440	1.4	1440
1	21430631	16	0	16	4320	671.7	4320
1	21430635	16	0	39	1440	6.3	1440
1	21430671	16	0	1000	1440	28.6	1440
1	21430685	14	0	28	1440	20	1440
1	21430755	14	0	26	1440	349.1	1440
1	21430756	14	0	26	1440	81	1440
1	21430826	16	0	16	1440	364	1440
1	21431056	33	0	16	2880	5.8	2880
1	21432266	1	0	35	1440	1.3	1440
1	21432414	1	0	1	1440	5000	1440
1	21432427	1	0	2	2880	57	2880
1	21432483	1	0	16	1440	8.1	1440
1	21432489	1	0	33	1440	23.6	1440
1	21432495	1	0	39	1440	19.5	1440
1	21433245	45	0	16	4320	6	4320
1	21433295	1	0	27	1440	25.1	1440
1	21433340	1	0	1000	1440	0.6	1440
1	21433349	1	0	1000	1440	17.9	1440
1	21433355	1	0	33	1440	3.1	1440
1	21433356	1	0	16	1440	6.9	1440
1	21433371	1	0	1000	1440	1.2	1440
1	21433514	1	0	1000	1440	0.6	1440
1	21433550	1	0	14	1440	2.5	1440
1	21433617	1	0	13	4320	0.8	4320
1	21433685	1	0	28	2880	23.9	2880
1	21433756	1	0	19	4320	53.5	4320
1	21433832	1	0	1000	4320	84	4320
1	21433854	1	0	19	4320	2.4	4320
1	21433858	1	0	1000	1440	100.3	1440
1	21434087	1	0	26	1440	1.2	1440
1	21434241	1	0	1000	1440	0.5	1440
1	21434242	1	0	1000	1440	11.8	1440
1	21434303	4	0	16	4320	22	4320
1	21434329	4	0	4	1440	89	1440
1	21434354	4	0	28	4320	53	4320
1	21434455	1	0	28	4320	368	4320
1	21434462	31	0	8	4320	2	4320
1	21434474	31	0	1000	4320	0.1	4320
1	21434556	4	0	8	4320	18	4320
1	21434561	4	0	1000	4320	462	4320
1	21434569	4	0	26	4320	45	4320
1	21434583	4	0	1	4320	77	4320
1	21434733	1	0	14	4320	22	4320
1	21434788	4	0	1	1440	3256.1	1440
1	21434799	1000	0	1000	4320	73	4320
1	21434842	1	0	27	4320	123	4320
1	21434897	4	0	8	4320	6	4320
1	21434985	4	0	14	4320	96	4320
1	21434998	4	0	33	4320	135	4320
1	21435058	4	0	16	4320	10.2	4320
1	21435145	4	0	34	1440	185	1440
1	21435368	16	0	34	1440	111.1	1440
1	21435394	16	0	33	1440	0.1	1440
1	21435419	16	0	1000	1440	15	1440
1	21435431	16	0	16	1440	0.7	1440
1	21435495	16	0	1000	1440	30.8	1440
1	21435546	16	0	28	1440	0.2	1440
1	21435550	16	0	28	1440	0.2	1440
1	21435562	16	0	16	1440	2.3	1440
1	21435567	16	0	16	1440	43.5	1440
1	21435738	16	0	3	1440	326.7	1440
1	21435911	16	0	16	1440	963	1440
1	21436063	14	0	4	4320	7	4320
1	21436146	14	0	28	1440	20	1440
1	21436147	14	0	28	1440	40	1440
1	21436190	14	0	26	1440	26.8	1440
1	21436398	16	0	16	1440	10	1440
1	21436691	16	0	4	1440	0.4	1440
1	21436731	16	0	4	1440	5.4	1440
1	21436828	16	0	4	1440	0.6	1440
1	21436834	16	0	4	1440	1.1	1440
1	21436849	16	0	4	1440	7	1440
1	21436854	16	0	1000	1440	2.1	1440
1	21436862	16	0	4	1440	1.6	1440
1	21436863	16	0	4	1440	0.3	1440
1	21436978	7	0	32	4320	298	4320
1	21437005	7	0	33	4320	33	4320
1	21437110	7	0	1	2880	14.1	2880
1	21437147	7	0	14	4320	5	4320
1	21437170	7	0	8	4320	12	4320
1	21437227	7	0	16	4320	47	4320
1	21437742	26	0	13	4320	0.5	4320
1	21437905	33	0	13	2880	110	2880
1	21438265	1	0	27	1440	26	1440
1	21438472	1	0	1000	1440	12.7	1440
1	21438512	1	0	3	1440	0.8	1440
1	21438520	1	0	4	1440	3.3	1440
1	21438526	1	0	1000	1440	0.8	1440
1	21438535	1	0	16	1440	7	1440
1	21438541	1	0	1000	1440	30.5	1440
1	21438553	1	0	13	1440	16.9	1440
1	21438556	1	0	26	1440	14.4	1440
1	21438561	1	0	4	1440	2.2	1440
1	21438562	1	0	1000	1440	65.3	1440
1	21438568	1	0	26	1440	24.6	1440
1	21438597	1	0	33	1440	20.7	1440
1	21438648	45	0	8	4320	28	4320
1	21439084	1	0	28	1440	1.2	1440
1	21439330	1	0	28	4320	506	4320
1	21439333	1	0	16	4320	499	4320
1	21439339	1	0	19	4320	41	4320
1	21439402	1	0	16	1440	0.3	1440
1	21439491	1	0	43	1440	3.6	1440
1	21439534	1	0	16	1440	2.6	1440
1	21439608	1	0	1000	4320	14.5	4320
1	21439750	1	0	19	4320	451.5	4320
1	21439776	1	0	28	2880	1212.2	2880
1	21439778	1	0	12	1440	0.1	1440
1	21440030	1	0	45	1440	1.4	1440
1	21440187	1	0	3	1440	4.6	1440
1	21440201	1	0	13	4320	92	4320
1	21440206	1	0	7	4320	7.2	4320
1	21440495	1	0	35	1440	3.3	1440
1	21440636	1000	0	4	4320	758	4320
1	21440641	1000	0	13	1440	1100	1440
1	21440684	1	0	29	4320	10	4320
1	21440703	4	0	45	4320	91	4320
1	21440709	4	0	8	4320	60	4320
1	21440746	4	0	33	4320	12.7	4320
1	21440758	4	0	28	4320	151	4320
1	21440808	4	0	16	4320	4	4320
1	21440876	1	0	14	4320	206	4320
1	21440930	31	0	1000	1440	410	1440
1	21441036	4	0	14	4320	80	4320
1	21441048	4	0	14	4320	239	4320
1	21441074	4	0	28	4320	210	4320
1	21441148	4	0	10	1440	132	1440
1	21441210	4	0	33	4320	718	4320
1	21441229	4	0	33	4320	139	4320
1	21441290	33	0	16	4320	13	4320
1	21441427	4	0	2	2880	29	2880
1	21441429	4	0	4	1440	455	1440
1	21441442	4	0	1000	1440	81	1440
1	21441450	4	0	28	4320	525	4320
1	21441631	16	0	23	1440	0.1	1440
1	21441632	16	0	45	1440	30.9	1440
1	21441704	16	0	22	1440	0.6	1440
1	21441892	16	0	10	1440	4	1440
1	21441922	16	0	1000	1440	0.1	1440
1	21441930	16	0	1000	1440	54.1	1440
1	21441976	16	0	1	1440	0.1	1440
1	21441983	16	0	18	1440	2.7	1440
1	21441986	16	0	28	1440	0.2	1440
1	21442006	16	0	1000	1440	0.1	1440
1	21442015	16	0	34	1440	40.1	1440
1	21442026	16	0	1000	1440	3.2	1440
1	21442050	16	0	8	1440	216.9	1440
1	21442052	16	0	9	1440	1.3	1440
1	21442063	16	0	1000	1440	14	1440
1	21442079	16	0	43	1440	56.6	1440
1	21442083	16	0	16	1440	4.1	1440
1	21442084	16	0	43	1440	0.3	1440
1	21442089	16	0	16	1440	0.1	1440
1	21442094	16	0	27	1440	0.1	1440
1	21442154	16	0	12	1440	1.3	1440
1	21442223	14	0	13	1440	1	1440
1	21442440	1	0	1	1440	5000	1440
1	21442592	1	0	35	1440	1.5	1440
1	21443328	1	0	26	1440	0.8	1440
1	21443345	1	0	1000	1440	30.1	1440
1	21443481	1	0	16	1440	2	1440
1	21443508	1	0	16	1440	11.5	1440
1	21443516	1	0	1000	1440	1.3	1440
1	21443547	1	0	45	1440	1.2	1440
1	21443693	1	0	4	1440	0.7	1440
1	21443715	1	0	14	1440	15.4	1440
1	21443746	1	0	1000	4320	311.9	4320
1	21443817	1	0	27	4320	206.2	4320
1	21444021	1	0	1000	4320	32.7	4320
1	21444032	1	0	19	4320	64	4320
1	21444115	1	0	3	1440	9.8	1440
1	21444330	1	0	1000	1440	1	1440
1	21444439	1	0	1000	1440	0.6	1440
1	21444507	4	0	16	4320	4479	4320
1	21444526	31	0	8	4320	17.2	4320
1	21444656	4	0	16	4320	8	4320
1	21444657	4	0	16	4320	86.5	4320
1	21444658	4	0	16	4320	7	4320
1	21444687	4	0	4	1440	200	1440
1	21444707	4	0	28	4320	62	4320
1	21444837	4	0	10	1440	110	1440
1	21444870	4	0	10	4320	1510	4320
1	21444907	4	0	3	4320	69	4320
1	21444968	31	0	33	4320	132	4320
1	21445018	4	0	1000	1440	150	1440
1	21445128	1000	0	4	4320	190	4320
1	21445259	16	0	1000	1440	9	1440
1	21445323	4	0	7	4320	10	4320
1	21445547	16	0	22	1440	1.8	1440
1	21445592	16	0	1000	1440	0.1	1440
1	21445787	16	0	14	1440	302.5	1440
1	21445824	16	0	10	1440	9.8	1440
1	21445830	16	0	1000	1440	0.1	1440
1	21445844	7	0	4	4320	38.3	4320
1	21445970	16	0	16	1440	62.7	1440
1	21445993	16	0	26	1440	2.1	1440
1	21445995	16	0	16	1440	30.4	1440
1	21446001	16	0	29	1440	2.1	1440
1	21446027	16	0	16	1440	18.4	1440
1	21446038	16	0	16	1440	7.4	1440
1	21446040	16	0	34	1440	5.5	1440
1	21446069	16	0	1000	1440	15.2	1440
1	21446070	16	0	1000	1440	2	1440
1	21446107	16	0	4	1440	2.9	1440
1	21446135	16	0	4	1440	0.8	1440
1	21446165	16	0	4	1440	0.6	1440
1	21446170	16	0	4	1440	0.5	1440
1	21446227	16	0	28	1440	3.3	1440
1	21446344	16	0	4	1440	0.3	1440
1	21446379	16	0	1000	1440	4.4	1440
1	21446437	7	0	26	4320	39	4320
1	21446442	7	0	24	4320	107	4320
1	21446446	7	0	33	4320	0.8	4320
1	21446453	4	0	14	4320	28	4320
1	21446468	7	0	39	4320	44	4320
1	21446479	7	0	33	4320	4	4320
1	21446536	4	0	14	4320	107	4320
1	21446537	4	0	33	4320	23	4320
1	21446544	4	0	14	4320	126	4320
1	21446575	4	0	28	4320	68	4320
1	21446632	16	0	45	1440	0.5	1440
1	21446636	16	0	4	1440	0.1	1440
1	21446637	16	0	16	1440	34.4	1440
1	21446659	16	0	28	1440	0.4	1440
1	21446673	16	0	16	1440	6.9	1440
1	21446680	16	0	16	1440	4.5	1440
1	21446690	16	0	26	1440	0.3	1440
1	21446996	16	0	1000	1440	0.5	1440
1	21447090	16	0	1000	1440	7	1440
1	21447116	14	0	28	1440	20	1440
1	21447323	16	0	34	1440	62	1440
1	21447388	16	0	16	1440	335	1440
1	21447432	7	0	33	4320	35	4320
1	21447589	16	0	16	1440	180	1440
1	21447630	16	0	4	1440	3	1440
1	21447655	16	0	4	1440	2.1	1440
1	21447673	16	0	45	1440	0.6	1440
1	21447674	16	0	4	1440	0.9	1440
1	21447682	16	0	1000	1440	1.6	1440
1	21447690	16	0	4	1440	0.6	1440
1	21447691	16	0	4	1440	1.1	1440
1	21447692	16	0	4	1440	0.4	1440
1	21447853	16	0	1000	1440	234.8	1440
1	21447898	16	0	1000	4320	942.2	4320
1	21448017	7	0	4	4320	640	4320
1	21448051	7	0	16	4320	134.4	4320
1	21448090	43	0	4	4320	251	4320
1	21448279	7	0	33	4320	33	4320
1	21448382	7	0	14	4320	7.4	4320
1	21448403	7	0	4	4320	127	4320
1	21448421	7	0	13	4320	396.4	4320
1	21448492	7	0	16	4320	41	4320
1	21448567	7	0	33	4320	33	4320
1	21449051	33	0	13	2880	66	2880
1	21449429	1	0	2	2880	3.6	2880
1	21449434	1	0	2	2880	6.7	2880
1	21449493	1	0	16	1440	11	1440
1	21449504	1	0	39	1440	41.5	1440
1	21449505	1	0	16	2880	815.6	2880
1	21450205	1	0	5	1440	4.2	1440
1	21450466	1	0	13	1440	33.5	1440
1	21450471	1	0	27	1440	6.2	1440
1	21450480	1	0	28	1440	0.9	1440
1	21450508	1	0	33	1440	1.4	1440
1	21450528	1	0	16	1440	0.8	1440
1	21450572	1	0	11	1440	52	1440
1	21450596	1	0	35	4320	224.3	4320
1	21450686	1	0	3	1440	0.9	1440
1	21450689	1	0	1000	1440	0.6	1440
1	21450690	1	0	27	1440	5.3	1440
1	21450703	1	0	4	1440	0.6	1440
1	21450704	1	0	7	1440	0.7	1440
1	21450717	1	0	12	1440	1.2	1440
1	21450738	1	0	19	4320	109.7	4320
1	21450776	1	0	27	4320	423.7	4320
1	21451080	1	0	3	1440	2.1	1440
1	21451448	1	0	1000	1440	0.1	1440
1	21451476	1	0	13	4320	214	4320
1	21451483	31	0	1000	4320	51	4320
1	21451504	31	0	39	4320	107	4320
1	21451512	1	0	39	4320	28	4320
1	21451522	1	0	13	4320	88.5	4320
1	21451586	4	0	14	4320	6	4320
1	21451646	4	0	4	1440	109.5	1440
1	21451675	4	0	33	4320	50	4320
1	21451772	1	0	33	4320	12	4320
1	21451957	1000	0	1000	1440	5000	1440
1	21452001	25	0	1000	1440	142	1440
1	21452005	1	0	2	4320	135	4320
1	21452132	14	0	26	1440	594.3	1440
1	21452221	7	0	33	1440	0.2	1440
1	21452408	7	0	4	4320	126.6	4320
1	21452636	43	0	8	1440	0.9	1440
1	21453246	4	0	27	4320	279	4320
1	21453260	4	0	14	4320	132	4320
1	21453296	4	0	33	4320	8	4320
1	21453299	1000	0	4	1440	332	1440
1	21453526	26	0	14	4320	119	4320
1	21453663	33	0	16	2880	20.7	2880
1	21453729	4	0	33	4320	315	4320
1	21453907	27	0	1000	1440	1384	1440
1	21453995	16	0	16	1440	62	1440
1	21454010	16	0	34	1440	15.3	1440
1	21454011	16	0	34	1440	33.6	1440
1	21454040	16	0	33	1440	1.7	1440
1	21454060	16	0	28	1440	0.1	1440
1	21454070	16	0	16	1440	17.4	1440
1	21454134	16	0	1000	1440	39.5	1440
1	21454135	16	0	1000	1440	141.3	1440
1	21454169	16	0	22	1440	52.7	1440
1	21454177	16	0	1000	1440	21.7	1440
1	21454182	16	0	28	1440	152.3	1440
1	21454186	16	0	28	1440	2.2	1440
1	21454187	16	0	28	1440	0.1	1440
1	21454194	16	0	43	1440	54.6	1440
1	21454201	16	0	4	1440	0.1	1440
1	21454246	16	0	16	1440	14.7	1440
1	21454358	16	0	1000	1440	24.3	1440
1	21454364	16	0	16	1440	2.9	1440
1	21454372	16	0	3	1440	21.4	1440
1	21454378	16	0	14	1440	0.1	1440
1	21454381	16	0	10	1440	1.2	1440
1	21454695	14	0	4	4320	6	4320
1	21454988	16	0	34	1440	13.2	1440
1	21454989	16	0	34	1440	121	1440
1	21455039	16	0	16	1440	9.8	1440
1	21455250	16	0	26	1440	4.4	1440
1	21455253	16	0	16	1440	22.7	1440
1	21455278	16	0	39	1440	17.1	1440
1	21455289	16	0	4	1440	6.2	1440
1	21455313	16	0	4	1440	5.8	1440
1	21455316	16	0	4	1440	0.9	1440
1	21455336	16	0	45	1440	2.2	1440
1	21455352	16	0	4	1440	0.9	1440
1	21455353	16	0	4	1440	7.2	1440
1	21455484	16	0	4	1440	1.6	1440
1	21455530	16	0	4	1440	1.5	1440
1	21455567	16	0	1000	1440	3.7	1440
1	21455583	7	0	19	4320	113	4320
1	21455645	7	0	33	4320	34	4320
1	21455669	7	0	16	4320	37	4320
1	21455691	7	0	33	4320	305	4320
1	21455747	7	0	1	2880	21.7	2880
1	21455826	7	0	28	4320	7.7	4320
1	21455857	7	0	33	4320	11.4	4320
1	21455872	7	0	16	4320	65	4320
1	21456133	43	0	8	1440	0.4	1440
1	21456161	7	0	4	4320	125	4320
1	21456230	32	0	1	4320	28	4320
1	21456250	22	0	7	2880	108	2880
1	21456452	1	0	16	1440	1.7	1440
1	21456458	1	0	1000	1440	82.1	1440
1	21456465	1	0	1000	2880	57.8	2880
1	21456469	1	0	13	1440	7.2	1440
1	21456474	1	0	26	1440	10.4	1440
1	21456483	1	0	29	1440	0.3	1440
1	21457065	1	0	4	1440	4.6	1440
1	21457122	1	0	39	1440	1.2	1440
1	21457163	1	0	16	1440	35.3	1440
1	21457174	1	0	33	4320	151.8	4320
1	21457192	1	0	39	1440	28.3	1440
1	21457361	1	0	8	4320	52	4320
1	21457371	1	0	1000	4320	10.5	4320
1	21457374	1	0	1000	4320	4	4320
1	21457377	1	0	1000	4320	343.7	4320
1	21457451	1	0	7	1440	5652	1440
1	21457454	1	0	27	4320	99.3	4320
1	21457620	1	0	1	1440	4000	1440
1	21457645	1	0	7	4320	16.4	4320
1	21457921	1	0	3	1440	0.5	1440
1	21457963	1000	0	4	4320	1.2	4320
1	21458017	1	0	45	1440	1.5	1440
1	21458233	4	0	1	1440	5	1440
1	21458287	4	0	4	1440	104.5	1440
1	21458551	1	0	22	4320	154	4320
1	21458557	1	0	28	4320	411	4320
1	21458609	4	0	14	4320	56	4320
1	21458615	31	0	33	4320	72	4320
1	21458627	1	0	1000	1440	92	1440
1	21458636	1	0	33	1440	1239	1440
1	21458638	4	0	46	4320	495	4320
1	21458693	4	0	14	4320	356	4320
1	21458757	4	0	10	1440	152	1440
1	21459003	4	0	10	4320	80	4320
1	21459173	4	0	28	4320	561	4320
1	21459197	4	0	26	4320	96	4320
1	21459202	4	0	10	1440	524	1440
1	21459233	4	0	1000	1440	504	1440
1	21459347	27	0	1000	1440	457	1440
1	21459386	4	0	14	4320	148	4320
1	21459425	16	0	16	1440	0.2	1440
1	21459437	16	0	28	1440	0.1	1440
1	21459438	16	0	33	1440	11.4	1440
1	21459468	16	0	22	1440	1.1	1440
1	21459479	16	0	6	1440	0.6	1440
1	21459568	16	0	3	1440	49	1440
1	21459575	16	0	14	1440	7.6	1440
1	21459579	16	0	1000	1440	35.5	1440
1	21459599	16	0	1000	1440	0.2	1440
1	21459665	16	0	28	1440	0.1	1440
1	21459666	16	0	28	1440	356	1440
1	21459679	16	0	16	1440	302.5	1440
1	21459680	16	0	16	1440	8.4	1440
1	21459794	16	0	10	1440	0.1	1440
1	21459813	16	0	1000	1440	34.9	1440
1	21459814	16	0	1000	1440	146.6	1440
1	21460075	16	0	1000	1440	2500	1440
1	21460126	16	0	14	1440	1	1440
1	21460147	16	0	8	4320	83.2	4320
1	21460177	7	0	14	4320	42	4320
1	21460269	16	0	1000	1440	4	1440
1	21460399	16	0	16	1440	4.4	1440
1	21460450	16	0	16	1440	90.5	1440
1	21460451	16	0	28	1440	2.6	1440
1	21460456	16	0	26	1440	2.8	1440
1	21460460	16	0	16	1440	19	1440
1	21460471	16	0	29	1440	0.9	1440
1	21460472	16	0	29	1440	1.4	1440
1	21460505	16	0	39	1440	2.8	1440
1	21460552	14	0	28	1440	20	1440
1	21460553	14	0	28	1440	20	1440
1	21460607	16	0	4	1440	1.3	1440
1	21460651	16	0	4	1440	0.5	1440
1	21460707	16	0	16	1440	23.7	1440
1	21460731	7	0	33	4320	35.6	4320
1	21460802	7	0	33	4320	168	4320
1	21460803	7	0	33	4320	466	4320
1	21460804	7	0	33	4320	33	4320
1	21460964	7	0	28	1440	1299	1440
1	21461114	7	0	33	4320	127.5	4320
1	21461120	7	0	27	4320	82	4320
1	21461225	43	0	43	4320	81.6	4320
1	21461313	7	0	26	4320	230	4320
1	21461340	16	0	4	1440	0.3	1440
1	21461379	16	0	4	1440	0.6	1440
1	21461432	16	0	28	1440	1.9	1440
1	21461465	16	0	16	1440	5.4	1440
1	21462511	1	0	1000	1440	4.5	1440
1	21462555	1	0	5	1440	54.4	1440
1	21462569	1	0	13	1440	4	1440
1	21462582	1	0	19	1440	22.6	1440
1	21462605	1	0	16	1440	13.6	1440
1	21462614	1	0	33	1440	18.6	1440
1	21463303	1	0	3	1440	6.1	1440
1	21463324	1	0	3	1440	3.3	1440
1	21463359	1	0	39	1440	42	1440
1	21463404	1	0	12	1440	8.6	1440
1	21463451	1	0	12	1440	52.8	1440
1	21463642	1	0	1000	4320	278.5	4320
1	21463643	1	0	1000	4320	9.5	4320
1	21463644	1	0	1000	1440	500.9	1440
1	21463679	1	0	19	4320	1043.8	4320
1	21463715	1	0	7	1440	4396.2	1440
1	21463719	1	0	27	4320	190.2	4320
1	21463722	1	0	35	4320	215	4320
1	21463752	1	0	16	1440	1.4	1440
1	21463853	1	0	19	4320	47.5	4320
1	21463887	1	0	1	1440	5000	1440
1	21464154	1	0	1000	1440	0.4	1440
1	21464274	1	0	45	1440	1.2	1440
1	21464333	1	0	35	1440	1.5	1440
1	21464389	4	0	7	4320	130	4320
1	21464398	4	0	4	1440	40	1440
1	21464466	1000	0	7	4320	173	4320
1	21464550	31	0	1000	1440	11.5	1440
1	21464622	4	0	38	4320	318	4320
1	21464646	31	0	4	4320	39	4320
1	21464654	1	0	14	4320	77	4320
1	21464732	1	0	16	2880	133	2880
1	21464782	1	0	33	2880	117	2880
1	21464815	4	0	14	4320	6	4320
1	21464823	4	0	14	4320	54	4320
1	21464856	1000	0	1	1440	439	1440
1	21464969	4	0	10	4320	326	4320
1	21465023	4	0	1	1440	2	1440
1	21465122	4	0	16	4320	208	4320
1	21465146	4	0	7	4320	301.2	4320
1	21465407	16	0	33	1440	1.2	1440
1	21465439	16	0	22	1440	10.8	1440
1	21465542	16	0	19	1440	1.1	1440
1	21465555	16	0	1000	1440	0.1	1440
1	21465558	16	0	45	1440	225.6	1440
1	21465592	16	0	38	1440	0.5	1440
1	21465607	16	0	9	1440	31.1	1440
1	21465617	16	0	1000	1440	4.4	1440
1	21465627	16	0	28	1440	0.1	1440
1	21465630	16	0	1000	1440	0.1	1440
1	21465635	16	0	43	1440	69.5	1440
1	21465638	16	0	16	1440	6.2	1440
